10.2452/404-AH 0 LN-20020527003 0
10.2452/404-AH 0 LN-20020530031 0
10.2452/404-AH 0 LN-20020530050 0
10.2452/404-AH 0 LN-20020601099 0
10.2452/404-AH 0 LN-20020604043 0
10.2452/404-AH 0 LN-20020607036 0
10.2452/404-AH 0 LN-20020617101 0
10.2452/404-AH 0 LN-20020620021 0
10.2452/404-AH 0 LN-20020620112 0
10.2452/404-AH 0 LN-20020620118 0
10.2452/404-AH 0 LN-20020624114 0
10.2452/404-AH 0 LN-20020627023 0
10.2452/404-AH 0 LN-20020708039 0
10.2452/404-AH 0 LN-20020723008 0
10.2452/404-AH 0 LN-20020729016 0
10.2452/404-AH 0 LN-20020731013 0
10.2452/404-AH 0 LN-20020810013 0
10.2452/404-AH 0 LN-20020812016 0
10.2452/404-AH 0 LN-20020819004 0
10.2452/404-AH 0 LN-20020830029 0
10.2452/404-AH 0 LN-20020903029 0
10.2452/404-AH 0 LN-20020903030 0
10.2452/404-AH 0 LN-20020906043 0
10.2452/404-AH 0 LN-20020911028 0
10.2452/404-AH 0 LN-20020911033 0
10.2452/404-AH 0 LN-20020918002 0
10.2452/404-AH 0 LN-20020918011 0
10.2452/404-AH 0 LN-20020918014 0
10.2452/404-AH 0 LN-20020921021 0
10.2452/404-AH 0 LN-20020923040 0
10.2452/404-AH 0 LN-20020926009 0
10.2452/404-AH 0 LN-20020926048 0
10.2452/404-AH 0 LN-20020926068 0
10.2452/404-AH 0 LN-20021004010 0
10.2452/404-AH 0 LN-20021008006 0
10.2452/404-AH 0 LN-20021008026 0
10.2452/404-AH 0 LN-20021008048 0
10.2452/404-AH 0 LN-20021008062 0
10.2452/404-AH 0 LN-20021012121 0
10.2452/404-AH 0 LN-20021016017 0
10.2452/404-AH 0 LN-20021016020 0
10.2452/404-AH 0 LN-20021016022 0
10.2452/404-AH 0 LN-20021019024 0
10.2452/404-AH 0 LN-20021022015 0
10.2452/404-AH 0 LN-20021024020 0
10.2452/404-AH 0 LN-20021029026 0
10.2452/404-AH 0 LN-20021101031 0
10.2452/404-AH 0 LN-20021101033 0
10.2452/404-AH 0 LN-20021105003 0
10.2452/404-AH 0 LN-20021105007 0
10.2452/404-AH 0 LN-20021105012 0
10.2452/404-AH 0 LN-20021106003 0
10.2452/404-AH 0 LN-20021106049 0
10.2452/404-AH 0 LN-20021106109 0
10.2452/404-AH 0 LN-20021109003 0
10.2452/404-AH 0 LN-20021109073 0
10.2452/404-AH 0 LN-20021109095 0
10.2452/404-AH 0 LN-20021109102 0
10.2452/404-AH 0 LN-20021113014 0
10.2452/404-AH 0 LN-20021113015 0
10.2452/404-AH 0 LN-20021113016 0
10.2452/404-AH 0 LN-20021113017 0
10.2452/404-AH 0 LN-20021113030 0
10.2452/404-AH 0 LN-20021113045 0
10.2452/404-AH 0 LN-20021113065 0
10.2452/404-AH 0 LN-20021113068 0
10.2452/404-AH 0 LN-20021116001 0
10.2452/404-AH 0 LN-20021116007 0
10.2452/404-AH 0 LN-20021116011 0
10.2452/404-AH 0 LN-20021116012 0
10.2452/404-AH 0 LN-20021116014 0
10.2452/404-AH 0 LN-20021116017 0
10.2452/404-AH 0 LN-20021116035 0
10.2452/404-AH 0 LN-20021116036 0
10.2452/404-AH 0 LN-20021116042 0
10.2452/404-AH 0 LN-20021116062 0
10.2452/404-AH 0 LN-20021116065 0
10.2452/404-AH 0 LN-20021116066 0
10.2452/404-AH 0 LN-20021116067 0
10.2452/404-AH 0 LN-20021116078 0
10.2452/404-AH 0 LN-20021120001 0
10.2452/404-AH 0 LN-20021120005 0
10.2452/404-AH 0 LN-20021120008 0
10.2452/404-AH 0 LN-20021120010 0
10.2452/404-AH 0 LN-20021120013 0
10.2452/404-AH 0 LN-20021120016 0
10.2452/404-AH 0 LN-20021120019 0
10.2452/404-AH 0 LN-20021120046 0
10.2452/404-AH 0 LN-20021120048 0
10.2452/404-AH 0 LN-20021120050 0
10.2452/404-AH 0 LN-20021120062 0
10.2452/404-AH 0 LN-20021120064 0
10.2452/404-AH 0 LN-20021120087 0
10.2452/404-AH 0 LN-20021120121 0
10.2452/404-AH 0 LN-20021120134 0
10.2452/404-AH 0 LN-20021125003 0
10.2452/404-AH 0 LN-20021125007 0
10.2452/404-AH 0 LN-20021125008 0
10.2452/404-AH 0 LN-20021125009 0
10.2452/404-AH 0 LN-20021125012 0
10.2452/404-AH 0 LN-20021125015 0
10.2452/404-AH 0 LN-20021125045 0
10.2452/404-AH 0 LN-20021125047 0
10.2452/404-AH 0 LN-20021125048 0
10.2452/404-AH 0 LN-20021125049 0
10.2452/404-AH 0 LN-20021125053 0
10.2452/404-AH 0 LN-20021125101 0
10.2452/404-AH 0 LN-20021128055 0
10.2452/404-AH 0 LN-20021128061 0
10.2452/404-AH 0 LN-20021202009 0
10.2452/404-AH 0 LN-20021202047 0
10.2452/404-AH 0 LN-20021205053 0
10.2452/404-AH 0 LN-20021206051 0
10.2452/404-AH 0 LN-20021228043 0
10.2452/404-AH 0 MF-20020215116 0
10.2452/404-AH 0 MF-20020226119 0
10.2452/404-AH 0 MF-20020308634 0
10.2452/404-AH 0 MF-20020321004 0
10.2452/404-AH 0 MF-20020321037 0
10.2452/404-AH 0 MF-20020404051 0
10.2452/404-AH 0 MF-20020411011 0
10.2452/404-AH 0 MF-20020422012 0
10.2452/404-AH 0 MF-20020422082 0
10.2452/404-AH 0 MF-20020503086 0
10.2452/404-AH 0 MF-20020503093 0
10.2452/404-AH 0 MF-20020503109 0
10.2452/404-AH 0 MF-20020509026 0
10.2452/404-AH 0 MF-20020516051 0
10.2452/404-AH 0 MF-20020523040 0
10.2452/404-AH 0 MF-20020530009 0
10.2452/404-AH 0 MF-20020530019 0
10.2452/404-AH 0 MF-20020613062 0
10.2452/404-AH 0 MF-20020620009 0
10.2452/404-AH 0 MF-20020620052 0
10.2452/404-AH 0 MF-20020704019 0
10.2452/404-AH 0 MF-20020717042 0
10.2452/404-AH 0 MF-20020729009 0
10.2452/404-AH 0 MF-20020729490 0
10.2452/404-AH 0 MF-20020902029 0
10.2452/404-AH 0 MF-20020910091 0
10.2452/404-AH 0 MF-20020920134 0
10.2452/404-AH 0 MF-20020927052 0
10.2452/404-AH 0 MF-20020927096 0
10.2452/404-AH 0 MF-20020927348 0
10.2452/404-AH 0 MF-20021002020 0
10.2452/404-AH 0 MF-20021002657 0
10.2452/404-AH 0 MF-20021005011 0
10.2452/404-AH 0 MF-20021005489 0
10.2452/404-AH 0 MF-20021016004 0
10.2452/404-AH 0 MF-20021016014 0
10.2452/404-AH 0 MF-20021016525 0
10.2452/404-AH 0 MF-20021019001 0
10.2452/404-AH 0 MF-20021019007 0
10.2452/404-AH 0 MF-20021019124 0
10.2452/404-AH 0 MF-20021019519 0
10.2452/404-AH 0 MF-20021023005 0
10.2452/404-AH 0 MF-20021023008 0
10.2452/404-AH 0 MF-20021023009 0
10.2452/404-AH 0 MF-20021023031 0
10.2452/404-AH 0 MF-20021023263 0
10.2452/404-AH 0 MF-20021026012 0
10.2452/404-AH 0 MF-20021026013 0
10.2452/404-AH 0 MF-20021026033 0
10.2452/404-AH 0 MF-20021026042 0
10.2452/404-AH 0 MF-20021026320 0
10.2452/404-AH 0 MF-20021026572 0
10.2452/404-AH 0 MF-20021026589 0
10.2452/404-AH 0 MF-20021026629 0
10.2452/404-AH 0 MF-20021031022 0
10.2452/404-AH 0 MF-20021031071 0
10.2452/404-AH 0 MF-20021031440 0
10.2452/404-AH 0 MF-20021104574 0
10.2452/404-AH 0 MF-20021107002 0
10.2452/404-AH 0 MF-20021107007 0
10.2452/404-AH 0 MF-20021107008 0
10.2452/404-AH 0 MF-20021107076 0
10.2452/404-AH 0 MF-20021107378 0
10.2452/404-AH 0 MF-20021107449 0
10.2452/404-AH 0 MF-20021111013 0
10.2452/404-AH 0 MF-20021111027 0
10.2452/404-AH 0 MF-20021111036 0
10.2452/404-AH 0 MF-20021111145 0
10.2452/404-AH 0 MF-20021111522 0
10.2452/404-AH 0 MF-20021114004 0
10.2452/404-AH 0 MF-20021114048 0
10.2452/404-AH 0 MF-20021114350 0
10.2452/404-AH 0 MF-20021114365 0
10.2452/404-AH 0 MF-20021114369 0
10.2452/404-AH 0 MF-20021114461 0
10.2452/404-AH 0 MF-20021114468 0
10.2452/404-AH 0 MF-20021114472 0
10.2452/404-AH 0 MF-20021114478 0
10.2452/404-AH 0 MF-20021118001 0
10.2452/404-AH 0 MF-20021118005 0
10.2452/404-AH 0 MF-20021118006 0
10.2452/404-AH 0 MF-20021118008 0
10.2452/404-AH 0 MF-20021118011 0
10.2452/404-AH 0 MF-20021118012 0
10.2452/404-AH 0 MF-20021118015 0
10.2452/404-AH 0 MF-20021118027 0
10.2452/404-AH 0 MF-20021118028 0
10.2452/404-AH 0 MF-20021118029 0
10.2452/404-AH 0 MF-20021118032 0
10.2452/404-AH 0 MF-20021118033 0
10.2452/404-AH 0 MF-20021118075 0
10.2452/404-AH 0 MF-20021118076 0
10.2452/404-AH 0 MF-20021118131 0
10.2452/404-AH 0 MF-20021118159 0
10.2452/404-AH 0 MF-20021118258 0
10.2452/404-AH 0 MF-20021118262 0
10.2452/404-AH 0 MF-20021118272 0
10.2452/404-AH 0 MF-20021118380 0
10.2452/404-AH 0 MF-20021118383 0
10.2452/404-AH 0 MF-20021118420 0
10.2452/404-AH 0 MF-20021118512 0
10.2452/404-AH 0 MF-20021118518 0
10.2452/404-AH 0 MF-20021118519 0
10.2452/404-AH 0 MF-20021118610 0
10.2452/404-AH 0 MF-20021118617 0
10.2452/404-AH 0 MF-20021118645 0
10.2452/404-AH 0 MF-20021118680 0
10.2452/404-AH 0 MF-20021118686 0
10.2452/404-AH 0 MF-20021118688 0
10.2452/404-AH 0 MF-20021118690 0
10.2452/404-AH 0 MF-20021118691 0
10.2452/404-AH 0 MF-20021118692 0
10.2452/404-AH 0 MF-20021118693 0
10.2452/404-AH 0 MF-20021118694 0
10.2452/404-AH 0 MF-20021118695 0
10.2452/404-AH 0 MF-20021118698 0
10.2452/404-AH 0 MF-20021121001 0
10.2452/404-AH 0 MF-20021121003 0
10.2452/404-AH 0 MF-20021121004 0
10.2452/404-AH 0 MF-20021121006 0
10.2452/404-AH 0 MF-20021121008 0
10.2452/404-AH 0 MF-20021121010 0
10.2452/404-AH 0 MF-20021121014 0
10.2452/404-AH 0 MF-20021121015 0
10.2452/404-AH 0 MF-20021121016 0
10.2452/404-AH 0 MF-20021121020 0
10.2452/404-AH 0 MF-20021121021 0
10.2452/404-AH 0 MF-20021121023 0
10.2452/404-AH 0 MF-20021121024 0
10.2452/404-AH 0 MF-20021121043 0
10.2452/404-AH 0 MF-20021121044 0
10.2452/404-AH 0 MF-20021121047 0
10.2452/404-AH 0 MF-20021121048 0
10.2452/404-AH 0 MF-20021121051 0
10.2452/404-AH 0 MF-20021121054 0
10.2452/404-AH 0 MF-20021121057 0
10.2452/404-AH 0 MF-20021121058 0
10.2452/404-AH 0 MF-20021121068 0
10.2452/404-AH 0 MF-20021121115 0
10.2452/404-AH 0 MF-20021121250 0
10.2452/404-AH 0 MF-20021121270 0
10.2452/404-AH 0 MF-20021121284 0
10.2452/404-AH 0 MF-20021121317 0
10.2452/404-AH 0 MF-20021121363 0
10.2452/404-AH 0 MF-20021121394 0
10.2452/404-AH 0 MF-20021121396 0
10.2452/404-AH 0 MF-20021121397 0
10.2452/404-AH 0 MF-20021121404 0
10.2452/404-AH 0 MF-20021121425 0
10.2452/404-AH 0 MF-20021121427 0
10.2452/404-AH 0 MF-20021121429 0
10.2452/404-AH 0 MF-20021121438 0
10.2452/404-AH 0 MF-20021121439 0
10.2452/404-AH 0 MF-20021121440 0
10.2452/404-AH 0 MF-20021121441 0
10.2452/404-AH 0 MF-20021121444 0
10.2452/404-AH 0 MF-20021121446 0
10.2452/404-AH 0 MF-20021121452 0
10.2452/404-AH 0 MF-20021121457 0
10.2452/404-AH 0 MF-20021121549 0
10.2452/404-AH 0 MF-20021125002 0
10.2452/404-AH 0 MF-20021125005 0
10.2452/404-AH 0 MF-20021125007 0
10.2452/404-AH 0 MF-20021125030 0
10.2452/404-AH 0 MF-20021125032 0
10.2452/404-AH 0 MF-20021125033 0
10.2452/404-AH 0 MF-20021125034 0
10.2452/404-AH 0 MF-20021125044 0
10.2452/404-AH 0 MF-20021125170 0
10.2452/404-AH 0 MF-20021125224 0
10.2452/404-AH 0 MF-20021125326 0
10.2452/404-AH 0 MF-20021125328 0
10.2452/404-AH 0 MF-20021125339 0
10.2452/404-AH 0 MF-20021125344 0
10.2452/404-AH 0 MF-20021125349 0
10.2452/404-AH 0 MF-20021125424 0
10.2452/404-AH 0 MF-20021125427 0
10.2452/404-AH 0 MF-20021125430 0
10.2452/404-AH 0 MF-20021125493 0
10.2452/404-AH 0 MF-20021125496 0
10.2452/404-AH 0 MF-20021125497 0
10.2452/404-AH 0 MF-20021125511 0
10.2452/404-AH 0 MF-20021125526 0
10.2452/404-AH 0 MF-20021125599 0
10.2452/404-AH 0 MF-20021126046 0
10.2452/404-AH 0 MF-20021126085 0
10.2452/404-AH 0 MF-20021126104 0
10.2452/404-AH 0 MF-20021126105 0
10.2452/404-AH 0 MF-20021126118 0
10.2452/404-AH 0 MF-20021126306 0
10.2452/404-AH 0 MF-20021126666 0
10.2452/404-AH 0 MF-20021126705 0
10.2452/404-AH 0 MF-20021129626 0
10.2452/404-AH 0 MF-20021129764 0
10.2452/404-AH 0 MF-20021203066 0
10.2452/404-AH 0 MF-20021203111 0
10.2452/404-AH 0 MF-20021206117 0
10.2452/404-AH 0 MF-20021206722 0
10.2452/404-AH 0 MF-20021213089 0
10.2452/404-AH 0 MF-20021217077 0
10.2452/404-AH 0 MF-20021220801 0
10.2452/404-AH 0 MF-20021220804 0
10.2452/404-AH 0 MF-20021231063 0
10.2452/404-AH 0 MF-20021231499 0
10.2452/404-AH 0 MF-20021231500 0
10.2452/404-AH 0 MF-20021231511 0
10.2452/404-AH 0 MF-20021231512 0
10.2452/405-AH 0 MF-20020128203 0
10.2452/405-AH 0 MF-20020323017 0
10.2452/405-AH 0 MF-20020509006 0
10.2452/405-AH 0 MF-20020513442 0
10.2452/405-AH 0 MF-20020610521 0
10.2452/406-AH 0 LN-20020110089 0
10.2452/406-AH 0 LN-20020228069 0
10.2452/406-AH 0 LN-20020228079 0
10.2452/406-AH 0 LN-20020620091 0
10.2452/406-AH 0 LN-20020719093 0
10.2452/406-AH 0 LN-20021213083 0
10.2452/406-AH 0 MF-20020204233 0
10.2452/406-AH 0 MF-20020204538 0
10.2452/406-AH 0 MF-20020208368 0
10.2452/406-AH 0 MF-20020219010 0
10.2452/406-AH 0 MF-20020219039 0
10.2452/406-AH 0 MF-20020219255 0
10.2452/406-AH 0 MF-20020222359 0
10.2452/406-AH 0 MF-20020222643 0
10.2452/406-AH 0 MF-20020226005 0
10.2452/406-AH 0 MF-20020226638 0
10.2452/406-AH 0 MF-20020301456 0
10.2452/406-AH 0 MF-20020312125 0
10.2452/406-AH 0 MF-20020315382 0
10.2452/406-AH 0 MF-20020315714 0
10.2452/406-AH 0 MF-20020319509 0
10.2452/406-AH 0 MF-20020321239 0
10.2452/406-AH 0 MF-20020321242 0
10.2452/406-AH 0 MF-20020323295 0
10.2452/406-AH 0 MF-20020327272 0
10.2452/406-AH 0 MF-20020327276 0
10.2452/406-AH 0 MF-20020330238 0
10.2452/406-AH 0 MF-20020404252 0
10.2452/406-AH 0 MF-20020408230 0
10.2452/406-AH 0 MF-20020411244 0
10.2452/406-AH 0 MF-20020411245 0
10.2452/406-AH 0 MF-20020415257 0
10.2452/406-AH 0 MF-20020418250 0
10.2452/406-AH 0 MF-20020422260 0
10.2452/406-AH 0 MF-20020513227 0
10.2452/406-AH 0 MF-20020520198 0
10.2452/406-AH 0 MF-20020520244 0
10.2452/406-AH 0 MF-20020520527 0
10.2452/406-AH 0 MF-20020527246 0
10.2452/406-AH 0 MF-20020603211 0
10.2452/406-AH 0 MF-20020713310 0
10.2452/406-AH 0 MF-20020713374 0
10.2452/406-AH 0 MF-20020724470 0
10.2452/406-AH 0 MF-20020808464 0
10.2452/406-AH 0 MF-20020906381 0
10.2452/406-AH 0 MF-20020910037 0
10.2452/406-AH 0 MF-20020910390 0
10.2452/406-AH 0 MF-20020913078 0
10.2452/406-AH 0 MF-20020917764 0
10.2452/406-AH 0 MF-20020920165 0
10.2452/406-AH 0 MF-20021005267 0
10.2452/406-AH 0 MF-20021012171 0
10.2452/406-AH 0 MF-20021023201 0
10.2452/406-AH 0 MF-20021023283 0
10.2452/406-AH 0 MF-20021023411 0
10.2452/406-AH 0 MF-20021026251 0
10.2452/406-AH 0 MF-20021026325 0
10.2452/406-AH 0 MF-20021031510 0
10.2452/406-AH 0 MF-20021114299 0
10.2452/406-AH 0 MF-20021118284 0
10.2452/406-AH 0 MF-20021118668 0
10.2452/406-AH 0 MF-20021121306 0
10.2452/406-AH 0 MF-20021121376 0
10.2452/406-AH 0 MF-20021125107 0
10.2452/406-AH 0 MF-20021125324 0
10.2452/406-AH 0 MF-20021129462 0
10.2452/406-AH 0 MF-20021129463 0
10.2452/406-AH 0 MF-20021129749 0
10.2452/406-AH 0 MF-20021203044 0
10.2452/406-AH 0 MF-20021203382 0
10.2452/406-AH 0 MF-20021206460 0
10.2452/406-AH 0 MF-20021206716 0
10.2452/406-AH 0 MF-20021210061 0
10.2452/406-AH 0 MF-20021210372 0
10.2452/406-AH 0 MF-20021210397 0
10.2452/406-AH 0 MF-20021213416 0
10.2452/406-AH 0 MF-20021213643 0
10.2452/406-AH 0 MF-20021217187 0
10.2452/406-AH 0 MF-20021217437 0
10.2452/406-AH 0 MF-20021217603 0
10.2452/406-AH 0 MF-20021220411 0
10.2452/406-AH 0 MF-20021220626 0
10.2452/406-AH 0 MF-20021227394 0
10.2452/406-AH 0 MF-20021231322 0
10.2452/406-AH 0 MF-20021231407 0
10.2452/407-AH 0 LN-20020320030 0
10.2452/407-AH 0 LN-20021016031 0
10.2452/407-AH 0 LN-20021210003 0
10.2452/407-AH 0 LN-20021221040 0
10.2452/407-AH 0 MF-20020103044 0
10.2452/407-AH 0 MF-20020319123 0
10.2452/407-AH 0 MF-20020411183 0
10.2452/407-AH 0 MF-20020520045 0
10.2452/407-AH 0 MF-20020727227 0
10.2452/407-AH 0 MF-20020920164 0
10.2452/407-AH 0 MF-20021231239 0
10.2452/408-AH 0 LN-20020105049 0
10.2452/408-AH 0 LN-20020105057 0
10.2452/408-AH 0 LN-20020726032 0
10.2452/408-AH 0 LN-20020726073 0
10.2452/408-AH 0 LN-20020726105 0
10.2452/408-AH 0 LN-20020810064 0
10.2452/408-AH 0 LN-20021019075 0
10.2452/408-AH 0 LN-20021128004 0
10.2452/408-AH 0 LN-20021228002 0
10.2452/408-AH 0 LN-20021231006 0
10.2452/408-AH 0 MF-20020727036 0
10.2452/408-AH 0 MF-20021118037 0
10.2452/408-AH 0 MF-20021231063 0
10.2452/408-AH 0 MF-20021231085 0
10.2452/409-AH 0 LN-20021016031 0
10.2452/409-AH 0 MF-20021019051 0
10.2452/409-AH 0 MF-20021026041 0
10.2452/409-AH 0 MF-20021026130 0
10.2452/409-AH 0 MF-20021026263 0
10.2452/409-AH 0 MF-20021114059 0
10.2452/410-AH 0 LN-20020918031 0
10.2452/410-AH 0 LN-20021004041 0
10.2452/410-AH 0 LN-20021019044 0
10.2452/410-AH 0 LN-20021022040 0
10.2452/410-AH 0 LN-20021024135 0
10.2452/410-AH 0 LN-20021106043 0
10.2452/410-AH 0 LN-20021205054 0
10.2452/410-AH 0 LN-20021213032 0
10.2452/410-AH 0 LN-20021217041 0
10.2452/410-AH 0 LN-20021219041 0
10.2452/410-AH 0 MF-20020131016 0
10.2452/410-AH 0 MF-20020131018 0
10.2452/410-AH 0 MF-20020206035 0
10.2452/410-AH 0 MF-20020321037 0
10.2452/410-AH 0 MF-20020523040 0
10.2452/410-AH 0 MF-20020613061 0
10.2452/410-AH 0 MF-20020819057 0
10.2452/410-AH 0 MF-20021019047 0
10.2452/410-AH 0 MF-20021026072 0
10.2452/410-AH 0 MF-20021026077 0
10.2452/410-AH 0 MF-20021118038 0
10.2452/410-AH 0 MF-20021203116 0
10.2452/410-AH 0 MF-20021213129 0
10.2452/410-AH 0 MF-20021227035 0
10.2452/410-AH 0 MF-20021231087 0
10.2452/411-AH 0 LN-20020117074 0
10.2452/411-AH 0 MF-20020312264 0
10.2452/412-AH 0 LN-20020205008 0
10.2452/412-AH 0 LN-20020225092 0
10.2452/412-AH 0 LN-20020320006 0
10.2452/412-AH 0 LN-20020330068 0
10.2452/412-AH 0 LN-20020330071 0
10.2452/412-AH 0 LN-20020409005 0
10.2452/412-AH 0 LN-20020412024 0
10.2452/412-AH 0 LN-20020416051 0
10.2452/412-AH 0 LN-20020418039 0
10.2452/412-AH 0 LN-20020418065 0
10.2452/412-AH 0 LN-20020427023 0
10.2452/412-AH 0 LN-20020427055 0
10.2452/412-AH 0 LN-20020507001 0
10.2452/412-AH 0 LN-20020507010 0
10.2452/412-AH 0 LN-20020507028 0
10.2452/412-AH 0 LN-20020511064 0
10.2452/412-AH 0 LN-20020523071 0
10.2452/412-AH 0 LN-20020628090 0
10.2452/412-AH 0 LN-20020702006 0
10.2452/412-AH 0 LN-20020715093 0
10.2452/412-AH 0 LN-20020723083 0
10.2452/412-AH 0 LN-20020726084 0
10.2452/412-AH 0 LN-20020731081 0
10.2452/412-AH 0 LN-20020803073 0
10.2452/412-AH 0 LN-20020803074 0
10.2452/412-AH 0 LN-20020810066 0
10.2452/412-AH 0 LN-20020914081 0
10.2452/412-AH 0 LN-20020921017 0
10.2452/412-AH 0 LN-20021004074 0
10.2452/412-AH 0 LN-20021012003 0
10.2452/412-AH 0 LN-20021012051 0
10.2452/412-AH 0 LN-20021022056 0
10.2452/412-AH 0 LN-20021120050 0
10.2452/412-AH 0 LN-20021205070 0
10.2452/412-AH 0 LN-20021206051 0
10.2452/412-AH 0 LN-20021221058 0
10.2452/412-AH 0 MF-20020103033 0
10.2452/412-AH 0 MF-20020103074 0
10.2452/412-AH 0 MF-20020107183 0
10.2452/412-AH 0 MF-20020110218 0
10.2452/412-AH 0 MF-20020114026 0
10.2452/412-AH 0 MF-20020114049 0
10.2452/412-AH 0 MF-20020208136 0
10.2452/412-AH 0 MF-20020215077 0
10.2452/412-AH 0 MF-20020301080 0
10.2452/412-AH 0 MF-20020308005 0
10.2452/412-AH 0 MF-20020308130 0
10.2452/412-AH 0 MF-20020319531 0
10.2452/412-AH 0 MF-20020321409 0
10.2452/412-AH 0 MF-20020321518 0
10.2452/412-AH 0 MF-20020323470 0
10.2452/412-AH 0 MF-20020408449 0
10.2452/412-AH 0 MF-20020418477 0
10.2452/412-AH 0 MF-20020425587 0
10.2452/412-AH 0 MF-20020503680 0
10.2452/412-AH 0 MF-20020509051 0
10.2452/412-AH 0 MF-20020513015 0
